id,name,yomi,prefecture_code
M00001,札幌市,さっぽろし,01
M00002,函館市,はこだてし,01
M00003,小樽市,おたるし,01
M00004,旭川市,あさひかわし,01
M00005,室蘭市,むろらんし,01
M00006,釧路市,くしろし,01
M00007,帯広市,おびひろし,01
M00008,北見市,きたみし,01
M00009,夕張市,ゆうばりし,01
M00010,岩見沢市,いわみざわし,01
M00011,網走市,あばしりし,01
M00012,留萌市,るもいし,01
M00013,苫小牧市,とまこまいし,01
M00014,稚内市,わっかないし,01
M00015,美唄市,びばいし,01
M00016,芦別市,あしべつし,01
M00017,江別市,えべつし,01
M00018,赤平市,あかびらし,01
M00019,紋別市,もんべつし,01
M00020,士別市,しべつし,01
M00021,名寄市,なよろし,01
M00022,三笠市,みかさし,01
M00023,根室市,ねむろし,01
M00024,千歳市,ちとせし,01
M00025,滝川市,たきかわし,01
M00026,砂川市,すながわし,01
M00027,歌志内市,うたしないし,01
M00028,深川市,ふかがわし,01
M00029,富良野市,ふらのし,01
M00030,登別市,のぼりべつし,01
M00031,恵庭市,えにわし,01
M00032,亀田市,かめだし,01
M00033,伊達市,だてし,01
M00034,北広島市,きたひろしまし,01
M00035,石狩市,いしかりし,01
M00036,北斗市,ほくとし,01
M00039,当別町,とうべつちょう,01
M00040,新篠津村,しんしのつむら,01
M00041,厚田村,あつたむら,01
M00042,浜益村,はまますむら,01
M00044,松前町,まつまえちょう,01
M00045,福島町,ふくしまちょう,01
M00046,知内町,しりうちちょう,01
M00047,木古内町,きこないちょう,01
M00048,上磯町,かみいそちょう,01
M00049,大野町,おおのちょう,01
M00050,七飯町,ななえちょう,01
M00052,戸井町,といちょう,01
M00054,恵山町,えさんちょう,01
M00055,椴法華村,とどほっけむら,01
M00056,南茅部町,みなみかやべちょう,01
M00058,鹿部町,しかべちょう,01
M00060,砂原町,さわらちょう,01
M00061,森町,もりまち,01
M00062,八雲町,やくもちょう,01
M00063,長万部町,おしゃまんべちょう,01
M00064,江差町,えさしちょう,01
M00065,上ノ国町,かみのくにちょう,01
M00066,厚沢部町,あっさぶちょう,01
M00067,乙部町,おとべちょう,01
M00068,熊石町,くまいしちょう,01
M00069,大成町,たいせいちょう,01
M00070,奥尻町,おくしりちょう,01
M00071,瀬棚町,せたなちょう,01
M00072,北檜山町,きたひやまちょう,01
M00073,今金町,いまかねちょう,01
M00074,せたな町,せたなちょう,01
M00075,島牧村,しままきむら,01
M00076,寿都町,すっつちょう,01
M00077,黒松内町,くろまつないちょう,01
M00078,蘭越町,らんこしちょう,01
M00079,ニセコ町,にせこちょう,01
M00080,真狩村,まっかりむら,01
M00081,留寿都村,るすつむら,01
M00082,喜茂別町,きもべつちょう,01
M00083,京極町,きょうごくちょう,01
M00084,倶知安町,くっちゃんちょう,01
M00086,共和町,きょうわちょう,01
M00087,岩内町,いわないちょう,01
M00088,泊村,とまりむら,01
M00089,神恵内村,かもえないむら,01
M00090,積丹町,しゃこたんちょう,01
M00091,古平町,ふるびらちょう,01
M00092,仁木町,にきちょう,01
M00093,余市町,よいちちょう,01
M00094,赤井川村,あかいがわむら,01
M00095,北村,きたむら,01
M00096,栗沢町,くりさわちょう,01
M00097,南幌町,なんぽろちょう,01
M00098,奈井江町,ないえちょう,01
M00099,上砂川町,かみすながわちょう,01
M00100,江部乙町,えべおつちょう,01
M00101,由仁町,ゆにちょう,01
M00102,長沼町,ながぬまちょう,01
M00103,栗山町,くりやまちょう,01
M00104,月形町,つきがたちょう,01
M00105,浦臼町,うらうすちょう,01
M00106,新十津川町,しんとつかわちょう,01
M00107,妹背牛町,もせうしちょう,01
M00108,秩父別町,ちっぷべつちょう,01
M00109,雨竜町,うりゅうちょう,01
M00110,北竜町,ほくりゅうちょう,01
M00111,沼田町,ぬまたちょう,01
M00112,幌加内町,ほろかないちょう,01
M00113,東鷹栖町,ひがしたかすちょう,01
M00114,鷹栖町,たかすちょう,01
M00115,東神楽町,ひがしかぐらちょう,01
M00116,当麻町,とうまちょう,01
M00117,比布町,ぴっぷちょう,01
M00118,愛別町,あいべつちょう,01
M00119,上川町,かみかわちょう,01
M00120,東川町,ひがしかわちょう,01
M00121,美瑛町,びえいちょう,01
M00122,上富良野町,かみふらのちょう,01
M00123,中富良野町,なかふらのちょう,01
M00124,南富良野町,みなみふらのちょう,01
M00125,占冠村,しむかっぷむら,01
M00126,和寒町,わっさむちょう,01
M00127,剣淵町,けんぶちちょう,01
M00128,朝日町,あさひちょう,01
M00129,風連町,ふうれんちょう,01
M00130,下川町,しもかわちょう,01
M00131,美深町,びふかちょう,01
M00132,音威子府村,おといねっぷむら,01
M00133,中川町,なかがわちょう,01
M00134,増毛町,ましけちょう,01
M00135,小平町,おびらちょう,01
M00136,苫前町,とままえちょう,01
M00137,羽幌町,はぼろちょう,01
M00138,初山別村,しょさんべつむら,01
M00139,遠別町,えんべつちょう,01
M00140,天塩町,てしおちょう,01
M00141,幌延町,ほろのべちょう,01
M00142,猿払村,さるふつむら,01
M00143,浜頓別町,はまとんべつちょう,01
M00144,中頓別町,なかとんべつちょう,01
M00145,枝幸町,えさしちょう,01
M00146,歌登町,うたのぼりちょう,01
M00147,豊富町,とよとみちょう,01
M00148,礼文町,れぶんちょう,01
M00149,利尻町,りしりちょう,01
M00150,利尻富士町,りしりふじちょう,01
M00152,東藻琴村,ひがしもことむら,01
M00153,女満別町,めまんべつちょう,01
M00154,美幌町,びほろちょう,01
M00155,津別町,つべつちょう,01
M00156,斜里町,しゃりちょう,01
M00157,清里町,きよさとちょう,01
M00158,小清水町,こしみずちょう,01
M00159,端野町,たんのちょう,01
M00160,訓子府町,くんねっぷちょう,01
M00161,置戸町,おけとちょう,01
M00162,留辺蘂町,るべしべちょう,01
M00163,佐呂間町,さろまちょう,01
M00164,常呂町,ところちょう,01
M00165,生田原町,いくたはらちょう,01
M00166,遠軽町,えんがるちょう,01
M00167,丸瀬布町,まるせっぷちょう,01
M00168,白滝村,しらたきむら,01
M00169,上湧別町,かみゆうべつちょう,01
M00170,湧別町,ゆうべつちょう,01
M00171,滝上町,たきのうえちょう,01
M00172,興部町,おこっぺちょう,01
M00173,西興部村,にしおこっぺむら,01
M00174,雄武町,おうむちょう,01
M00175,大空町,おおぞらちょう,01
M00176,豊浦町,とようらちょう,01
M00177,虻田町,あぶたちょう,01
M00178,洞爺村,とうやむら,01
M00179,大滝村,おおたきむら,01
M00180,壮瞥町,そうべつちょう,01
M00183,白老町,しらおいちょう,01
M00184,早来町,はやきたちょう,01
M00185,追分町,おいわけちょう,01
M00186,厚真町,あつまちょう,01
M00187,鵡川町,むかわちょう,01
M00188,穂別町,ほべつちょう,01
M00189,洞爺湖町,とうやこちょう,01
M00190,安平町,あびらちょう,01
M00191,むかわ町,むかわちょう,01
M00192,日高町,ひだかちょう,01
M00193,平取町,びらとりちょう,01
M00194,門別町,もんべつちょう,01
M00195,新冠町,にいかっぷちょう,01
M00196,静内町,しずないちょう,01
M00197,三石町,みついしちょう,01
M00198,浦河町,うらかわちょう,01
M00199,様似町,さまにちょう,01
M00200,えりも町,えりもちょう,01
M00202,新ひだか町,しんひだかちょう,01
M00203,音更町,おとふけちょう,01
M00204,士幌町,しほろちょう,01
M00205,上士幌町,かみしほろちょう,01
M00206,鹿追町,しかおいちょう,01
M00207,新得町,しんとくちょう,01
M00208,清水町,しみずちょう,01
M00209,芽室町,めむろちょう,01
M00210,中札内村,なかさつないむら,01
M00211,更別村,さらべつむら,01
M00212,忠類村,ちゅうるいむら,01
M00213,大樹町,たいきちょう,01
M00214,広尾町,ひろおちょう,01
M00215,幕別町,まくべつちょう,01
M00216,池田町,いけだちょう,01
M00217,豊頃町,とよころちょう,01
M00218,本別町,ほんべつちょう,01
M00219,足寄町,あしょろちょう,01
M00220,陸別町,りくべつちょう,01
M00221,浦幌町,うらほろちょう,01
M00223,釧路町,くしろちょう,01
M00224,厚岸町,あっけしちょう,01
M00225,浜中町,はまなかちょう,01
M00226,標茶町,しべちゃちょう,01
M00227,弟子屈町,てしかがちょう,01
M00228,阿寒町,あかんちょう,01
M00229,鶴居村,つるいむら,01
M00230,白糠町,しらぬかちょう,01
M00231,音別町,おんべつちょう,01
M00233,別海町,べつかいちょう,01
M00234,中標津町,なかしべつちょう,01
M00235,標津町,しべつちょう,01
M00236,羅臼町,らうすちょう,01
M00237,色丹村,しこたんむら,01
M00238,泊村,とまりむら,01
M00239,留夜別村,るやべつむら,01
M00240,留別村,るべつむら,01
M00241,紗那村,しゃなむら,01
M00242,蘂取村,しべとろむら,01
M00243,青森市,あおもりし,02
M00244,弘前市,ひろさきし,02
M00245,八戸市,はちのへし,02
M00246,黒石市,くろいしし,02
M00247,五所川原市,ごしょがわらし,02
M00248,十和田市,とわだし,02
M00249,三沢市,みさわし,02
M00250,むつ市,むつし,02
M00251,つがる市,つがるし,02
M00252,平川市,ひらかわし,02
M00253,平内町,ひらないまち,02
M00254,蟹田町,かにたまち,02
M00255,今別町,いまべつまち,02
M00256,蓬田村,よもぎたむら,02
M00257,平舘村,たいらだてむら,02
M00258,三厩村,みんまやむら,02
M00259,外ヶ浜町,そとがはままち,02
M00260,鰺ヶ沢町,あじがさわまち,02
M00261,木造町,きづくりまち,02
M00262,深浦町,ふかうらまち,02
M00263,森田村,もりたむら,02
M00264,岩崎村,いわさきむら,02
M00265,柏村,かしわむら,02
M00266,稲垣村,いながきむら,02
M00267,車力村,しゃりきむら,02
M00268,岩木町,いわきまち,02
M00269,相馬村,そうまむら,02
M00270,西目屋村,にしめやむら,02
M00271,藤崎町,ふじさきまち,02
M00272,大鰐町,おおわにまち,02
M00273,尾上町,おのえまち,02
M00274,浪岡町,なみおかまち,02
M00275,平賀町,ひらかまち,02
M00276,常盤村,ときわむら,02
M00277,田舎館村,いなかだてむら,02
M00278,碇ケ関村,いかりがせきむら,02
M00279,板柳町,いたやなぎまち,02
M00280,金木町,かなぎまち,02
M00281,中里町,なかさとまち,02
M00282,鶴田町,つるたまち,02
M00283,市浦村,しうらむら,02
M00284,小泊村,こどまりむら,02
M00285,中泊町,なかどまりまち,02
M00286,野辺地町,のへじまち,02
M00287,七戸町,しちのへまち,02
M00288,百石町,ももいしまち,02
M00289,十和田湖町,とわだこまち,02
M00291,六戸町,ろくのへまち,02
M00292,横浜町,よこはままち,02
M00293,上北町,かみきたまち,02
M00294,東北町,とうほくまち,02
M00295,天間林村,てんまばやしむら,02
M00296,下田町,しもだまち,02
M00297,六ヶ所村,ろっかしょむら,02
M00298,おいらせ町,おいらせちょう,02
M00299,川内町,かわうちまち,02
M00300,大畑町,おおはたまち,02
M00301,大間町,おおままち,02
M00302,東通村,ひがしどおりむら,02
M00303,風間浦村,かざまうらむら,02
M00304,佐井村,さいむら,02
M00305,脇野沢村,わきのさわむら,02
M00306,三戸町,さんのへまち,02
M00307,五戸町,ごのへまち,02
M00308,田子町,たっこまち,02
M00309,名川町,ながわまち,02
M00310,南部町,なんぶちょう,02
M00312,階上町,はしかみちょう,02
M00313,福地村,ふくちむら,02
M00314,南郷村,なんごうむら,02
M00315,倉石村,くらいしむら,02
M00316,新郷村,しんごうむら,02
M00317,盛岡市,もりおかし,03
M00318,宮古市,みやこし,03
M00319,大船渡市,おおふなとし,03
M00320,水沢市,みずさわし,03
M00321,花巻市,はなまきし,03
M00322,北上市,きたかみし,03
M00323,久慈市,くじし,03
M00324,遠野市,とおのし,03
M00325,一関市,いちのせきし,03
M00326,陸前高田市,りくぜんたかたし,03
M00327,釜石市,かまいしし,03
M00328,江刺市,えさしし,03
M00329,二戸市,にのへし,03
M00330,八幡平市,はちまんたいし,03
M00331,奥州市,おうしゅうし,03
M00332,滝沢市,たきざわし,03
M00333,雫石町,しずくいしちょう,03
M00334,葛巻町,くずまきまち,03
M00335,岩手町,いわてまち,03
M00336,西根町,にしねちょう,03
M00338,松尾村,まつおむら,03
M00339,玉山村,たまやまむら,03
M00340,安代町,あしろちょう,03
M00341,紫波町,しわちょう,03
M00342,矢巾町,やはばちょう,03
M00343,都南村,となんむら,03
M00344,大迫町,おおはさままち,03
M00345,石鳥谷町,いしどりやちょう,03
M00346,東和町,とうわちょう,03
M00347,和賀町,わがちょう,03
M00348,湯田町,ゆだまち,03
M00349,江釣子村,えづりこむら,03
M00350,沢内村,さわうちむら,03
M00351,西和賀町,にしわがまち,03
M00352,金ケ崎町,かねがさきちょう,03
M00353,前沢町,まえさわちょう,03
M00354,胆沢町,いさわちょう,03
M00355,衣川村,ころもがわむら,03
M00356,花泉町,はないずみまち,03
M00357,平泉町,ひらいずみちょう,03
M00358,大東町,だいとうちょう,03
M00359,藤沢町,ふじさわちょう,03
M00360,千厩町,せんまやちょう,03
M00361,東山町,ひがしやまちょう,03
M00362,室根村,むろねむら,03
M00363,川崎村,かわさきむら,03
M00364,住田町,すみたちょう,03
M00365,三陸町,さんりくちょう,03
M00366,大槌町,おおつちちょう,03
M00367,宮守村,みやもりむら,03
M00368,田老町,たろうちょう,03
M00369,山田町,やまだまち,03
M00370,岩泉町,いわいずみちょう,03
M00371,田野畑村,たのはたむら,03
M00372,普代村,ふだいむら,03
M00373,新里村,にいさとむら,03
M00374,川井村,かわいむら,03
M00375,軽米町,かるまいまち,03
M00376,種市町,たねいちまち,03
M00377,野田村,のだむら,03
M00378,山形村,やまがたむら,03
M00379,大野村,おおのむら,03
M00380,九戸村,くのへむら,03
M00381,洋野町,ひろのちょう,03
M00382,浄法寺町,じょうぼうじまち,03
M00383,福岡町,ふくおかまち,03
M00385,一戸町,いちのへまち,03
M00386,金田一村,きんたいちむら,03
M00387,仙台市,せんだいし,04
M00388,石巻市,いしのまきし,04
M00389,塩竈市,しおがまし,04
M00390,古川市,ふるかわし,04
M00391,気仙沼市,けせんぬまし,04
M00392,白石市,しろいしし,04
M00393,名取市,なとりし,04
M00394,角田市,かくだし,04
M00395,多賀城市,たがじょうし,04
M00396,泉市,いずみし,04
M00397,岩沼市,いわぬまし,04
M00398,登米市,とめし,04
M00399,栗原市,くりはらし,04
M00400,東松島市,ひがしまつしまし,04
M00401,大崎市,おおさきし,04
M00402,富谷市,とみやし,04
M00403,蔵王町,ざおうまち,04
M00404,七ヶ宿町,しちかしゅくまち,04
M00405,大河原町,おおがわらまち,04
M00406,村田町,むらたまち,04
M00407,柴田町,しばたまち,04
M00408,川崎町,かわさきまち,04
M00409,丸森町,まるもりまち,04
M00410,亘理町,わたりちょう,04
M00411,山元町,やまもとちょう,04
M00413,秋保町,あきうまち,04
M00414,松島町,まつしままち,04
M00417,七ヶ浜町,しちがはままち,04
M00418,宮城町,みやぎまち,04
M00419,利府町,りふちょう,04
M00420,大和町,たいわちょう,04
M00421,大郷町,おおさとちょう,04
M00423,大衡村,おおひらむら,04
M00424,中新田町,なかにいだまち,04
M00425,小野田町,おのだまち,04
M00426,宮崎町,みやざきちょう,04
M00428,色麻町,しかまちょう,04
M00429,加美町,かみまち,04
M00430,松山町,まつやままち,04
M00431,三本木町,さんぼんぎちょう,04
M00432,鹿島台町,かしまだいまち,04
M00433,岩出山町,いわでやままち,04
M00434,鳴子町,なるこちょう,04
M00435,涌谷町,わくやちょう,04
M00436,田尻町,たじりちょう,04
M00437,小牛田町,こごたちょう,04
M00438,南郷町,なんごうちょう,04
M00439,美里町,みさとまち,04
M00440,築館町,つきだてちょう,04
M00441,若柳町,わかやなぎちょう,04
M00442,栗駒町,くりこままち,04
M00443,高清水町,たかしみずまち,04
M00444,一迫町,いちはさまちょう,04
M00445,瀬峰町,せみねちょう,04
M00446,鶯沢町,うぐいすざわちょう,04
M00447,金成町,かんなりちょう,04
M00448,志波姫町,しわひめちょう,04
M00449,花山村,はなやまむら,04
M00450,迫町,はさまちょう,04
M00451,登米町,とよままち,04
M00452,東和町,とうわちょう,04
M00453,中田町,なかだちょう,04
M00454,豊里町,とよさとちょう,04
M00455,米山町,よねやまちょう,04
M00456,石越町,いしこしまち,04
M00457,南方町,みなみかたまち,04
M00458,河北町,かほくちょう,04
M00459,矢本町,やもとちょう,04
M00460,雄勝町,おがつちょう,04
M00461,河南町,かなんちょう,04
M00462,桃生町,ものうちょう,04
M00463,鳴瀬町,なるせちょう,04
M00464,北上町,きたかみまち,04
M00465,女川町,おながわちょう,04
M00466,牡鹿町,おしかちょう,04
M00467,志津川町,しづがわちょう,04
M00468,津山町,つやまちょう,04
M00469,本吉町,もとよしちょう,04
M00470,唐桑町,からくわちょう,04
M00471,歌津町,うたつちょう,04
M00472,南三陸町,みなみさんりくちょう,04
M00473,秋田市,あきたし,05
M00474,能代市,のしろし,05
M00475,横手市,よこてし,05
M00476,大館市,おおだてし,05
M00477,本荘市,ほんじょうし,05
M00478,男鹿市,おがし,05
M00479,湯沢市,ゆざわし,05
M00480,大曲市,おおまがりし,05
M00481,鹿角市,かづのし,05
M00482,由利本荘市,ゆりほんじょうし,05
M00483,潟上市,かたがみし,05
M00484,大仙市,だいせんし,05
M00485,北秋田市,きたあきたし,05
M00486,にかほ市,にかほし,05
M00487,仙北市,せんぼくし,05
M00488,花輪町,はなわまち,05
M00489,十和田町,とわだまち,05
M00490,小坂町,こさかまち,05
M00491,尾去沢町,おさりざわまち,05
M00492,八幡平村,はちまんたいむら,05
M00493,鷹巣町,たかのすまち,05
M00494,比内町,ひないまち,05
M00495,森吉町,もりよしまち,05
M00496,阿仁町,あにまち,05
M00497,田代町,たしろまち,05
M00498,合川町,あいかわまち,05
M00499,上小阿仁村,かみこあにむら,05
M00500,琴丘町,ことおかまち,05
M00501,二ツ井町,ふたついまち,05
M00502,八森町,はちもりまち,05
M00503,山本町,やまもとまち,05
M00504,八竜町,はちりゅうまち,05
M00505,藤里町,ふじさとまち,05
M00506,峰浜村,みねはまむら,05
M00507,三種町,みたねちょう,05
M00508,八峰町,はっぽうちょう,05
M00509,五城目町,ごじょうめまち,05
M00510,昭和町,しょうわまち,05
M00511,八郎潟町,はちろうがたまち,05
M00512,飯田川町,いいたがわまち,05
M00513,天王町,てんのうまち,05
M00515,井川町,いかわまち,05
M00516,琴浜村,ことはまむら,05
M00517,大潟村,おおがたむら,05
M00518,河辺町,かわべまち,05
M00520,雄和町,ゆうわまち,05
M00521,仁賀保町,にかほまち,05
M00522,金浦町,このうらまち,05
M00523,象潟町,きさかたまち,05
M00524,矢島町,やしままち,05
M00525,岩城町,いわきまち,05
M00526,由利町,ゆりまち,05
M00528,西目町,にしめまち,05
M00530,鳥海町,ちょうかいまち,05
M00532,東由利町,ひがしゆりまち,05
M00533,大内町,おおうちまち,05
M00534,神岡町,かみおかまち,05
M00535,西仙北町,にしせんぼくまち,05
M00536,角館町,かくのだてまち,05
M00537,六郷町,ろくごうまち,05
M00538,中仙町,なかせんまち,05
M00539,田沢湖町,たざわこまち,05
M00540,協和町,きょうわまち,05
M00541,南外村,なんがいむら,05
M00543,仙北町,せんぼくまち,05
M00544,西木村,にしきむら,05
M00545,太田町,おおたまち,05
M00547,千畑町,せんはたまち,05
M00548,仙南村,せんなんむら,05
M00549,美郷町,みさとちょう,05
M00550,増田町,ますだまち,05
M00551,平鹿町,ひらかまち,05
M00552,雄物川町,おものがわまち,05
M00553,大森町,おおもりまち,05
M00554,十文字町,じゅうもんじまち,05
M00555,山内村,さんないむら,05
M00556,大雄村,たいゆうむら,05
M00557,稲川町,いなかわまち,05
M00558,雄勝町,おがちまち,05
M00559,羽後町,うごまち,05
M00560,東成瀬村,ひがしなるせむら,05
M00561,皆瀬村,みなせむら,05
M00562,山形市,やまがたし,06
M00563,米沢市,よねざわし,06
M00564,鶴岡市,つるおかし,06
M00565,酒田市,さかたし,06
M00566,新庄市,しんじょうし,06
M00567,寒河江市,さがえし,06
M00568,上山市,かみのやまし,06
M00569,村山市,むらやまし,06
M00570,長井市,ながいし,06
M00571,天童市,てんどうし,06
M00572,東根市,ひがしねし,06
M00573,尾花沢市,おばなざわし,06
M00574,南陽市,なんようし,06
M00575,山辺町,やまのべまち,06
M00576,中山町,なかやままち,06
M00577,河北町,かほくちょう,06
M00578,西川町,にしかわまち,06
M00579,朝日町,あさひまち,06
M00580,大江町,おおえまち,06
M00581,大石田町,おおいしだまち,06
M00582,金山町,かねやままち,06
M00583,最上町,もがみまち,06
M00584,舟形町,ふながたまち,06
M00585,真室川町,まむろがわまち,06
M00586,大蔵村,おおくらむら,06
M00587,鮭川村,さけがわむら,06
M00588,戸沢村,とざわむら,06
M00589,高畠町,たかはたまち,06
M00590,川西町,かわにしまち,06
M00591,小国町,おぐにまち,06
M00592,白鷹町,しらたかまち,06
M00593,飯豊町,いいでまち,06
M00594,立川町,たちかわまち,06
M00595,余目町,あまるめまち,06
M00596,藤島町,ふじしままち,06
M00597,羽黒町,はぐろまち,06
M00598,櫛引町,くしびきまち,06
M00599,三川町,みかわまち,06
M00600,朝日村,あさひむら,06
M00601,庄内町,しょうないまち,06
M00602,温海町,あつみまち,06
M00603,遊佐町,ゆざまち,06
M00604,八幡町,やわたまち,06
M00605,松山町,まつやままち,06
M00606,平田町,ひらたまち,06
M00607,福島市,ふくしまし,07
M00608,会津若松市,あいづわかまつし,07
M00609,郡山市,こおりやまし,07
M00610,いわき市,いわきし,07
M00611,白河市,しらかわし,07
M00612,原町市,はらまちし,07
M00613,須賀川市,すかがわし,07
M00614,喜多方市,きたかたし,07
M00615,相馬市,そうまし,07
M00616,二本松市,にほんまつし,07
M00617,田村市,たむらし,07
M00618,南相馬市,みなみそうまし,07
M00619,伊達市,だてし,07
M00620,本宮市,もとみやし,07
M00621,桑折町,こおりまち,07
M00622,伊達町,だてまち,07
M00623,国見町,くにみまち,07
M00624,梁川町,やながわまち,07
M00625,保原町,ほばらまち,07
M00626,霊山町,りょうぜんまち,07
M00627,月舘町,つきだてまち,07
M00628,川俣町,かわまたまち,07
M00629,飯野町,いいのまち,07
M00630,安達町,あだちまち,07
M00631,大玉村,おおたまむら,07
M00632,本宮町,もとみやまち,07
M00633,白沢村,しらさわむら,07
M00634,岩代町,いわしろまち,07
M00635,東和町,とうわまち,07
M00636,長沼町,ながぬままち,07
M00637,鏡石町,かがみいしまち,07
M00638,岩瀬村,いわせむら,07
M00639,天栄村,てんえいむら,07
M00640,田島町,たじままち,07
M00641,下郷町,しもごうまち,07
M00642,舘岩村,たていわむら,07
M00643,檜枝岐村,ひのえまたむら,07
M00644,伊南村,いなむら,07
M00645,南郷村,なんごうむら,07
M00646,只見町,ただみまち,07
M00647,南会津町,みなみあいづまち,07
M00648,北会津村,きたあいづむら,07
M00649,熱塩加納村,あつしおかのうむら,07
M00650,北塩原村,きたしおばらむら,07
M00651,塩川町,しおかわまち,07
M00652,山都町,やまとまち,07
M00653,西会津町,にしあいづまち,07
M00654,高郷村,たかさとむら,07
M00655,磐梯町,ばんだいまち,07
M00656,猪苗代町,いなわしろまち,07
M00657,会津坂下町,あいづばんげまち,07
M00658,湯川村,ゆがわむら,07
M00659,柳津町,やないづまち,07
M00661,河東町,かわひがしまち,07
M00662,会津高田町,あいづたかだまち,07
M00663,会津本郷町,あいづほんごうまち,07
M00665,新鶴村,にいつるむら,07
M00666,三島町,みしままち,07
M00667,金山町,かねやままち,07
M00668,昭和村,しょうわむら,07
M00669,会津美里町,あいづみさとまち,07
M00670,西郷村,にしごうむら,07
M00671,表郷村,おもてごうむら,07
M00672,東村,ひがしむら,07
M00673,泉崎村,いずみざきむら,07
M00674,中島村,なかじまむら,07
M00675,矢吹町,やぶきまち,07
M00676,大信村,たいしんむら,07
M00677,棚倉町,たなぐらまち,07
M00678,矢祭町,やまつりまち,07
M00679,塙町,はなわまち,07
M00680,鮫川村,さめがわむら,07
M00682,石川町,いしかわまち,07
M00683,玉川村,たまかわむら,07
M00684,平田村,ひらたむら,07
M00685,浅川町,あさかわまち,07
M00686,古殿町,ふるどのまち,07
M00687,三春町,みはるまち,07
M00688,小野町,おのまち,07
M00689,滝根町,たきねまち,07
M00690,大越町,おおごえまち,07
M00691,都路村,みやこじむら,07
M00692,常葉町,ときわまち,07
M00693,船引町,ふねひきまち,07
M00694,広野町,ひろのまち,07
M00695,楢葉町,ならはまち,07
M00696,富岡町,とみおかまち,07
M00697,川内村,かわうちむら,07
M00698,大熊町,おおくままち,07
M00699,双葉町,ふたばまち,07
M00700,浪江町,なみえまち,07
M00701,葛尾村,かつらおむら,07
M00703,新地町,しんちまち,07
M00704,鹿島町,かしままち,07
M00705,小高町,おだかまち,07
M00706,飯舘村,いいたてむら,07
M00707,水戸市,みとし,08
M00708,日立市,ひたちし,08
M00709,土浦市,つちうらし,08
M00710,古河市,こがし,08
M00711,石岡市,いしおかし,08
M00712,下館市,しもだてし,08
M00713,結城市,ゆうきし,08
M00714,龍ケ崎市,りゅうがさきし,08
M00715,那珂湊市,なかみなとし,08
M00716,下妻市,しもつまし,08
M00717,常総市,じょうそうし,08
M00719,常陸太田市,ひたちおおたし,08
M00720,勝田市,かつたし,08
M00721,高萩市,たかはぎし,08
M00722,北茨城市,きたいばらきし,08
M00723,笠間市,かさまし,08
M00724,取手市,とりでし,08
M00725,岩井市,いわいし,08
M00726,牛久市,うしくし,08
M00727,つくば市,つくばし,08
M00728,ひたちなか市,ひたちなかし,08
M00729,鹿嶋市,かしまし,08
M00730,潮来市,いたこし,08
M00731,守谷市,もりやし,08
M00732,常陸大宮市,ひたちおおみやし,08
M00733,那珂市,なかし,08
M00734,筑西市,ちくせいし,08
M00735,坂東市,ばんどうし,08
M00736,稲敷市,いなしきし,08
M00737,かすみがうら市,かすみがうらし,08
M00738,桜川市,さくらがわし,08
M00739,神栖市,かみすし,08
M00740,行方市,なめがたし,08
M00741,鉾田市,ほこたし,08
M00742,つくばみらい市,つくばみらいし,08
M00743,小美玉市,おみたまし,08
M00744,常澄村,つねずみむら,08
M00745,茨城町,いばらきまち,08
M00746,小川町,おがわまち,08
M00747,美野里町,みのりまち,08
M00748,内原町,うちはらまち,08
M00749,常北町,じょうほくまち,08
M00750,桂村,かつらむら,08
M00751,御前山村,ごぜんやまむら,08
M00752,大洗町,おおあらいまち,08
M00753,城里町,しろさとまち,08
M00754,友部町,ともべまち,08
M00755,岩間町,いわままち,08
M00756,七会村,ななかいむら,08
M00757,岩瀬町,いわせまち,08
M00758,東海村,とうかいむら,08
M00760,瓜連町,うりづらまち,08
